cinnamon cereals,conner because,0.76,0.875,0.76
cooked bratwurst,conner because,0.76,0.875,0.76
canned vegetables,conner because,0.76,0.824,0.76
cooked beets,conner because,0.76,1.167,0.76
frozen beans,conner because,0.76,1.167,0.76
corned beef beef,conner because,0.76,0.875,0.76
cooked wocas,conner because,0.76,1.167,0.76
canned beverages,conner because,0.76,0.875,0.76
chicken bratwurst,conner because,0.76,0.824,0.76
doughnuts,don't>,0.76,0.667,0.76
moose,mother,0.76,1.2,0.76
morel,mother,0.76,1.2,0.76
hormel,mother,0.76,1.0,0.76
sponge cake,gonna pick,0.76,0.909,0.76
rice cake,ride home,0.76,1.0,0.76
wheat,watch,0.76,1.0,0.76
common guavas,come home,0.76,0.692,0.76
cooked yam,come home,0.76,0.9,0.76
cooked egg,come home,0.76,0.9,0.76
cottage cheese,come home,0.76,0.643,0.76
wheat flour,half hour,0.76,0.818,0.76
wheat,watch,0.76,1.0,0.76
wheat,watch,0.76,1.0,0.76
dill pickles,milk please,0.76,0.917,0.76
apples,please,0.76,1.0,0.76
plums,please,0.76,1.2,0.76
dill pickles,milk please,0.76,0.917,0.76
apples,please,0.76,1.0,0.76
plums,please,0.76,1.2,0.76
fast food,that's good,0.76,1.222,0.76
sheepshead,shells>,0.76,0.7,0.76
wakame,water,0.76,0.833,0.76
walrus,water,0.76,0.833,0.76
waffle,water,0.76,0.833,0.76
winged beans,we're gonna,0.76,0.917,0.76
water,we're,0.76,1.0,0.76
whale,water,0.76,1.0,0.76
sturgeon,stuff,0.76,0.625,0.76
fruitcake,mistake,0.76,0.778,0.76
frito's dip,fruit punch,0.76,1.0,0.76
yolk egg,yellow jug,0.76,1.25,0.76
fungi,fruit,0.76,1.0,0.76
fritolay snacks,fruit punch,0.76,0.733,0.76
yellow rice with seasoning,yellow jug (10.),0.76,0.615,0.76
perch,punch,0.76,1.0,0.76
phyllo dough,yellow jug,0.76,0.833,0.76
peach,punch,0.76,1.0,0.76
polar,plate,0.76,1.0,0.76
polar bear,plate ready,0.76,1.1,0.76
white bread,plate ready,0.76,1.0,0.76
herbal tea,plate ready,0.76,1.1,0.76
pear nectar,plate ready,0.76,1.0,0.76
pasta,plate,0.76,1.0,0.76
whitefish,what's,0.76,0.667,0.76
shoots,shirt,0.76,0.833,0.76
schar,shirt,0.76,1.0,0.76
burbot,button,0.76,1.0,0.76
turbot,button,0.76,1.0,0.76
fried chicken,favorite thing,0.76,1.077,0.76
shake,shells,0.76,1.2,0.76
shake,shells,0.76,1.2,0.76
ground emu,grocery,0.76,0.7,0.76
ground bison,grocery store,0.76,1.083,0.76
ground turkey,grocery store,0.76,1.0,0.76
gruyere cheese,grocery store,0.76,0.929,0.76
ground elk,grocery,0.76,0.7,0.76
thuringer,tongue,0.76,0.667,0.76
nutmeg,tongue,0.76,1.0,0.76
thuringer,tongue,0.76,0.667,0.76
nutmeg,tongue,0.76,1.0,0.76
crumbles pork,cucumber,0.76,0.615,0.76
lime juice,lettuce,0.76,0.7,0.76
lime juice,lettuce,0.76,0.7,0.76
bottled sauce,*mot: lettuce,0.76,1.0,0.76
lime juice,lettuce,0.76,0.7,0.76
pecan,piece,0.76,1.0,0.76
toasted nuts,tomatoes,0.76,0.667,0.76
brown,bowl>,0.76,1.0,0.76
whole grain crackers,whole bowl> [<],0.76,0.75,0.76
lime juice,lettuce,0.76,0.7,0.76
whole-grain cornmeal,whole bowl> [<],0.76,0.75,0.76
perch,piece,0.76,1.0,0.76
peach,piece,0.76,1.0,0.76
human,hands,0.76,1.0,0.76
lime juice,lettuce,0.76,0.7,0.76
toasted nuts,tomatoes,0.76,0.667,0.76
lime juice,lettuce,0.76,0.7,0.76
tomato juice,(to)matoes,0.76,0.833,0.76
dried radishes,diet dressing,0.76,0.929,0.76
dried spices,diet dressing,0.76,1.083,0.76
side dishes,diet dressing,0.76,1.182,0.76
salad dressing,diet dressing,0.76,0.929,0.76
snail,salad,0.76,1.0,0.76
corn flour,<on your>,0.76,0.9,0.76
frozen yogurts,<on your>,0.76,0.643,0.76
saltines,salad,0.76,0.625,0.76
pecan,piece,0.76,1.0,0.76
polar,paper,0.76,1.0,0.76
pastry,paper,0.76,0.833,0.76
perch,piece,0.76,1.0,0.76
perch,paper,0.76,1.0,0.76
peach,piece,0.76,1.0,0.76
lime juice,lettuce,0.76,0.7,0.76
salted fish,salad> [>],0.76,0.909,0.76
salsa sauce,salad> [>],0.76,0.909,0.76
snail,salad,0.76,1.0,0.76
saltines,salad,0.76,0.625,0.76
snail,salad,0.76,1.0,0.76
tomato juice,(to)matoes,0.76,0.833,0.76
saltines,salad,0.76,0.625,0.76
mortadella,mores@c,0.76,0.7,0.76
lime juice,lettuce,0.76,0.7,0.76
lime juice,lettuce,0.76,0.7,0.76
savoy,sorry,0.76,1.0,0.76
lime juice,lettuce,0.76,0.7,0.76
lime juice,lettuce,0.76,0.7,0.76
raw bison,rabbit,0.76,0.667,0.76
raw beets,rabbit,0.76,0.667,0.76
plantains,plenty,0.76,0.667,0.76
smelt,sweet,0.76,1.0,0.76
sheep,sweet,0.76,1.0,0.76
seeds,sweet,0.76,1.0,0.76
spelt,sweet,0.76,1.0,0.76
pickles,spicy yes,0.76,1.286,0.76
split pea soup,spicy yes,0.76,0.643,0.76
thuringer,tongue,0.76,0.667,0.76
nutmeg,tongue,0.76,1.0,0.76
polar,paper,0.76,1.0,0.76
potherb jute,other part,0.76,0.833,0.76
pastry,paper,0.76,0.833,0.76
perch,paper,0.76,1.0,0.76
lupins,lunch,0.76,0.833,0.76
snail,salad,0.76,1.0,0.76
pecan,piece,0.76,1.0,0.76
perch,piece,0.76,1.0,0.76
saltines,salad,0.76,0.625,0.76
liver beef,little piece,0.76,1.2,0.76
peach,piece,0.76,1.0,0.76
stock soup,stomach,0.76,0.7,0.76
colby,couple,0.76,1.2,0.76
beans,bites,0.76,1.0,0.76
watermelon,want mine,0.76,0.9,0.76
salted fish,salad> [>],0.76,0.909,0.76
salsa sauce,salad> [>],0.76,0.909,0.76
ringed,right,0.76,0.833,0.76
thyme,there>,0.76,1.2,0.76
thuringer,there>,0.76,0.667,0.76
ricotta cheese,right there>,0.76,0.857,0.76
whelk,we'll,0.76,1.0,0.76
ringed,right,0.76,0.833,0.76
ringed,right,0.76,0.833,0.76
horse,here>,0.76,1.0,0.76
rich ice creams,right here>,0.76,0.733,0.76
ringed,right,0.76,0.833,0.76
ringed,right,0.76,0.833,0.76
ringed,right,0.76,0.833,0.76
ringed,right,0.76,0.833,0.76
ringed,right,0.76,0.833,0.76
ringed,right,0.76,0.833,0.76
prepared muffins,pretend crying,0.76,0.875,0.76
prepared gravy,pretend crying,0.76,1.0,0.76
prepared pancakes,pretend crying,0.76,0.824,0.76
pre-sliced bacon,pretend crying,0.76,0.875,0.76
croissant,crying,0.76,0.667,0.76
precooked chicken,pretend crying,0.76,0.824,0.76
lupins,lunch,0.76,0.833,0.76
luncheon sausage,lunch tomorrow,0.76,0.875,0.76
luncheon slices,lunch tomorrow,0.76,0.933,0.76
human,hands,0.76,1.0,0.76
guavas,guys>,0.76,0.833,0.76
pearl,people,0.76,1.2,0.76
peach pie,people,0.76,0.667,0.76
potherb,other day,0.76,1.286,0.76
pecan pie,people,0.76,0.667,0.76
pepperoni,people,0.76,0.667,0.76
pesto,people,0.76,1.2,0.76
peeled,people,0.76,1.0,0.76
sturgeon,study,0.76,0.625,0.76
squid,study,0.76,1.0,0.76
sturgeon,study,0.76,0.625,0.76
squid,study,0.76,1.0,0.76
mango,mean>,0.76,1.0,0.76
melons,mean>,0.76,0.833,0.76
meatless,mean>,0.76,0.625,0.76
chobani yogurt,thing you're,0.76,0.857,0.76
thigh chicken,thing you're,0.76,0.923,0.76
thigh kfc,thing you're,0.76,1.333,0.76
potherb,other day,0.76,1.286,0.76
burbot,butter,0.76,1.0,0.76
turtle,butter,0.76,1.0,0.76
turbot,butter,0.76,1.0,0.76
shoots,she's,0.76,0.833,0.76
seeds,she's,0.76,1.0,0.76
shoots,she's,0.76,0.833,0.76
seeds,she's,0.76,1.0,0.76
shoots,she's,0.76,0.833,0.76
seeds,she's,0.76,1.0,0.76
barley,baby>,0.76,0.833,0.76
pork salami,porkchops> [<],0.76,1.273,0.76
pork liver cheese,porkchops> [<],0.76,0.824,0.76
pork cheesefurter,porkchops> [<],0.76,0.824,0.76
pork picnic loaf,porkchops> [<],0.76,0.875,0.76
pork knackwurst,porkchops> [<],0.76,0.933,0.76
limes,let's,0.76,1.0,0.76
lemons,let's,0.76,0.833,0.76
leaves,let's,0.76,0.833,0.76
potato chips,porkchop,0.76,0.667,0.76
winged beans,we're gonna,0.76,0.917,0.76
salted fish,salad <and,0.76,0.909,0.76
shoots,she's,0.76,0.833,0.76
seeds,she's,0.76,1.0,0.76
guavas,guess,0.76,0.833,0.76
trout,tooth,0.76,1.0,0.76
apple - cherry babyfood,applesauce [>],0.76,0.609,0.76
apple and plum babyfood,applesauce [>],0.76,0.609,0.76
octopus,porkchops,0.76,1.286,0.76
pork turkey,porkchops,0.76,0.818,0.76
octopus,porkchops,0.76,1.286,0.76
pork turkey,porkchops,0.76,0.818,0.76
octopus,porkchops,0.76,1.286,0.76
pork turkey,porkchops,0.76,0.818,0.76
apples,please,0.76,1.0,0.76
plums,please,0.76,1.2,0.76
nectarines,napkins,0.76,0.7,0.76
nectarines,napkins,0.76,0.7,0.76
snap beans,paper napkins,0.76,1.3,0.76
polar,paper,0.76,1.0,0.76
pastry,paper,0.76,0.833,0.76
perch,paper,0.76,1.0,0.76
nectarines,napkins,0.76,0.7,0.76
pancake syrups,paper napkins,0.76,0.929,0.76
white cheese,*chi: heehee,0.76,1.0,0.76
white cheese,*chi: heehee,0.76,1.0,0.76
nectarines,napkins,0.76,0.7,0.76
whipped cream,whole year,0.76,0.769,0.76
white cereals,whole year,0.76,0.769,0.76
holiday keebler,whole year,0.76,0.667,0.76
whipped cream,whole year,0.76,0.769,0.76
white cereals,whole year,0.76,0.769,0.76
holiday keebler,whole year,0.76,0.667,0.76
wakame,water,0.76,0.833,0.76
walrus,water,0.76,0.833,0.76
waffle,water,0.76,0.833,0.76
whale,water,0.76,1.0,0.76
drained broccoli,<eat broccoli>,0.76,0.875,0.76
broiled duck,broccoli> [>],0.76,1.083,0.76
broiled pork,broccoli> [>],0.76,1.083,0.76
broiled duck,broccoli> [<],0.76,1.083,0.76
broiled pork,broccoli> [<],0.76,1.083,0.76
brown rice babyfood,broccoli's good,0.76,0.789,0.76
broiled duck,broccoli's good,0.76,1.25,0.76
wheat-based nuts,what's dessert,0.76,0.875,0.76
whitefish,what's,0.76,0.667,0.76
horned owl,honey+dew [>],0.76,1.3,0.76
honey graham murray,honey+dew [>],0.76,0.684,0.76
honey roll sausage,honey+dew [>],0.76,0.722,0.76
salted fish,salad> [<],0.76,0.909,0.76
breadfruit,*br1: <fruit,0.76,1.2,0.76
salsa sauce,salad> [<],0.76,0.909,0.76
fruit snacks candies,<fruit salad>,0.76,0.65,0.76
fruit snacks,<fruit salad>,0.76,1.083,0.76
fried restaurant,fruit salad,0.76,0.688,0.76
snail,salad,0.76,1.0,0.76
sturgeon,stuff,0.76,0.625,0.76
fungi,fruit,0.76,1.0,0.76
fast fried lamb,fruit salad,0.76,0.733,0.76
saltines,salad,0.76,0.625,0.76
canned sauce,applesauce,0.76,0.833,0.76
wheat,want>,0.76,1.0,0.76
red sauce,applesauce,0.76,1.111,0.76
meat whale,<eat what's>,0.76,1.2,0.76
snail,said>,0.76,1.0,0.76
squid,said>,0.76,1.0,0.76
salted,said>,0.76,0.833,0.76
zante currants,want corn,0.76,0.643,0.76
watermelon,want corn,0.76,0.9,0.76
plain cornmeal,want corn,0.76,0.643,0.76
wheat flour,want corn,0.76,0.818,0.76
swanson,want corn,0.76,1.286,0.76
raisin,radio,0.76,0.833,0.76
rabbit,radio,0.76,0.833,0.76
barley,player,0.76,1.0,0.76
raisin,radio,0.76,0.833,0.76
rabbit,radio,0.76,0.833,0.76
lemon juice,long time,0.76,0.818,0.76
canned sauce,applesauce,0.76,0.833,0.76
red sauce,applesauce,0.76,1.111,0.76
stalks broccoli,<my broccoli>,0.76,0.867,0.76
broiled duck,broccoli> [>],0.76,1.083,0.76
leaves broccoli,<my broccoli>,0.76,0.867,0.76
broiled pork,broccoli> [>],0.76,1.083,0.76
mamey,mommy,0.76,1.0,0.76
raisin,radio,0.76,0.833,0.76
rabbit,radio,0.76,0.833,0.76
winged beans,we're gonna,0.76,0.917,0.76
water,we're,0.76,1.0,0.76
sugars,sure>,0.76,0.833,0.76
sundae,sure>,0.76,0.833,0.76
sauce,sure>,0.76,1.0,0.76
sucker,sure>,0.76,0.833,0.76
sugar,summer,0.76,1.2,0.76
surimi,summer,0.76,1.0,0.76
sugar,summer,0.76,1.2,0.76
surimi,summer,0.76,1.0,0.76
minced ham,minutes,0.76,0.7,0.76
water,we're,0.76,1.0,0.76
minced ham,minutes,0.76,0.7,0.76
water,we're,0.76,1.0,0.76
burbot,butter,0.76,1.0,0.76
turtle,butter,0.76,1.0,0.76
black turtle beans,butter please,0.76,0.722,0.76
apples,please,0.76,1.0,0.76
plums,please,0.76,1.2,0.76
turbot,butter,0.76,1.0,0.76
burbot,butter,0.76,1.0,0.76
turtle,butter,0.76,1.0,0.76
turbot,butter,0.76,1.0,0.76
meat bear,heather,0.76,0.778,0.76
heart veal,have time,0.76,0.9,0.76
sheep,shower,0.76,1.2,0.76
shake,shower,0.76,1.2,0.76
shark,shower,0.76,1.2,0.76
tamarinds,friends,0.76,0.778,0.76
frito's dip,friends,0.76,0.636,0.76
dried nuts,friends,0.76,0.7,0.76
cream substitute,cream now> [>],0.76,0.875,0.76
white cake,<the ice,0.76,0.8,0.76
cured,cream,0.76,1.0,0.76
sliced ham,ice cream,0.76,0.9,0.76
white rice,<the ice,0.76,0.8,0.76
cereals,ice cream,0.76,1.286,0.76
minced ham,ice cream,0.76,0.9,0.76
winged beans,we're gonna,0.76,0.917,0.76
water,we're,0.76,1.0,0.76
chard,church,0.76,1.2,0.76
chard,church,0.76,1.2,0.76
kelp seaweed,ketchup please,0.76,1.167,0.76
apples,please,0.76,1.0,0.76
chunks pineapple,ketchup please,0.76,0.875,0.76
plums,please,0.76,1.2,0.76
sponge cake,spoon> [>],0.76,0.909,0.76
sponge cake,spoon> [<],0.76,0.909,0.76
snap beans,salt please,0.76,1.1,0.76
salsa sauce,salt please,0.76,1.0,0.76
apples,please,0.76,1.0,0.76
plums,please,0.76,1.2,0.76
spleen veal,salt please,0.76,1.0,0.76
burbot,butter,0.76,1.0,0.76
turtle,butter,0.76,1.0,0.76
turbot,butter,0.76,1.0,0.76
burbot,butter,0.76,1.0,0.76
turtle,butter,0.76,1.0,0.76
turbot,butter,0.76,1.0,0.76
burbot,butter,0.76,1.0,0.76
turtle,butter,0.76,1.0,0.76
turbot,butter,0.76,1.0,0.76
cervelat thuringer,eat everything,0.76,0.778,0.76
meat fish,eat it>,0.76,0.778,0.76
mouse nuts,mouth's,0.76,0.7,0.76
finger snacks,finish eating,0.76,1.0,0.76
fish sauce,finish eating,0.76,1.3,0.76
shoots,she's,0.76,0.833,0.76
seeds,she's,0.76,1.0,0.76
snail,salad,0.76,1.0,0.76
saltines,salad,0.76,0.625,0.76
snail,salad,0.76,1.0,0.76
saltines,salad,0.76,0.625,0.76
canned sauce,applesauce,0.76,0.833,0.76
red sauce,applesauce,0.76,1.111,0.76
carob,chair,0.76,1.0,0.76
chives,chair,0.76,0.833,0.76
chiton,chair,0.76,0.833,0.76
cider,chair,0.76,1.0,0.76
water,wan(t),0.76,1.2,0.76
mutton stew,mouth shut,0.76,0.909,0.76
maple,matter,0.76,1.2,0.76
mamey,matter,0.76,1.2,0.76
meat bear,matter,0.76,0.667,0.76
lean pockets,learn (.),0.76,0.75,0.76
canned pears,done please,0.76,0.917,0.76
farmed fish,freddie if,0.76,0.909,0.76
lemon peel,done please,0.76,1.1,0.76
apples,please,0.76,1.0,0.76
kidneys veal,done please,0.76,0.917,0.76
dried seal,done please,0.76,1.1,0.76
plums,please,0.76,1.2,0.76
fruit pie,freddie if,0.76,1.111,0.76
wakame,water,0.76,0.833,0.76
walrus,water,0.76,0.833,0.76
waffle,water,0.76,0.833,0.76
whale,water,0.76,1.0,0.76
polar,plate,0.76,1.0,0.76
pasta,plate,0.76,1.0,0.76
canned sauce,applesauce,0.76,0.833,0.76
red sauce,applesauce,0.76,1.111,0.76
carbonated,counter,0.76,0.7,0.76
mothbeans,clothes,0.76,0.778,0.76
wasabi,wanna,0.76,0.833,0.76
green,grace>,0.76,1.2,0.76
wakame,wanna,0.76,0.833,0.76
walnut,wanna,0.76,0.833,0.76
grape juice,grace> [>],0.76,0.909,0.76
grape juice,grace> [>],0.76,0.909,0.76
millet,minute,0.76,1.0,0.76
nutmeg,minute,0.76,1.0,0.76
glaze,grace,0.76,1.0,0.76
taco bell,table> [>],0.76,1.111,0.76
taco bell,table>,0.76,0.667,0.76
wheat,want>,0.76,1.0,0.76
tomatoseed,potatoes,0.76,0.8,0.76
cooked potatoes,*mot: potatoes,0.76,0.933,0.76
tomatoseed,potatoes,0.76,0.8,0.76
raw potatoes,(.) potatoes,0.76,1.0,0.76
chocolate,school>,0.76,0.778,0.76
peach pie,teacher,0.76,0.778,0.76
whitefish,what's,0.76,0.667,0.76
filled milk,koolaid milk,0.76,1.091,0.76
wakame,water,0.76,0.833,0.76
walrus,water,0.76,0.833,0.76
waffle,water,0.76,0.833,0.76
chocolate milk,koolaid milk,0.76,0.857,0.76
chocolate soymilk,koolaid milk,0.76,0.706,0.76
whale,water,0.76,1.0,0.76
taffy,today,0.76,1.0,0.76
taffy,today,0.76,1.0,0.76
scotch,school,0.76,1.0,0.76
scotch,school,0.76,1.0,0.76
scotch,school,0.76,1.0,0.76
taffy,today,0.76,1.0,0.76
scotch,school,0.76,1.0,0.76
drained radishes,driver's name,0.76,0.813,0.76
dried longans,driver's name,0.76,1.0,0.76
dry cereals,driver's name,0.76,1.182,0.76
dried apples,driver's>,0.76,0.75,0.76
vanilla ice cream sandwich,van driver's name,0.76,0.654,0.76
dried spices,driver's name,0.76,1.083,0.76
dried spices,driver's>,0.76,0.75,0.76
dried seaweed,driver's name,0.76,1.0,0.76
vanilla candies,van driver's name,0.76,1.133,0.76
dried pepeao,driver's name,0.76,1.083,0.76
dried peppers,driver's name,0.76,1.0,0.76
drained nance,driver's name,0.76,1.0,0.76
drained apples,driver's name,0.76,0.929,0.76
vanilla ice creams,van driver's,0.76,0.667,0.76
dried jujube,driver's name,0.76,1.083,0.76
drained radishes,driver's name,0.76,0.813,0.76
dried longans,driver's name,0.76,1.0,0.76
dry cereals,driver's name,0.76,1.182,0.76
vanilla ice cream sandwich,van driver's name,0.76,0.654,0.76
dried spices,driver's name,0.76,1.083,0.76
dried seaweed,driver's name,0.76,1.0,0.76
vanilla candies,van driver's name,0.76,1.133,0.76
dried pepeao,driver's name,0.76,1.083,0.76
dried peppers,driver's name,0.76,1.0,0.76
drained nance,driver's name,0.76,1.0,0.76
drained apples,driver's name,0.76,0.929,0.76
vanilla ice creams,van driver's,0.76,0.667,0.76
dried jujube,driver's name,0.76,1.083,0.76
kidney beef,kids' name,0.76,0.909,0.76
tomatoseed,potatoes,0.76,0.8,0.76
taffy,today,0.76,1.0,0.76
scotch,school,0.76,1.0,0.76
taffy,today,0.76,1.0,0.76
scotch,school,0.76,1.0,0.76
durian,dunno,0.76,0.833,0.76
glaze,games,0.76,1.0,0.76
garden,games,0.76,0.833,0.76
capers,parers,0.76,1.0,0.76
potato chips,portrait,0.76,0.667,0.76
pastry,parers,0.76,1.0,0.76
potato bread,portrait,0.76,0.667,0.76
sugar wafer cookies,sunday after,0.76,0.632,0.76
potato chips,portrait,0.76,0.667,0.76
potato bread,portrait,0.76,0.667,0.76
sweetener,weekend,0.76,0.778,0.76
sweetener,weekend,0.76,0.778,0.76
sweet whey,seventh,0.76,0.7,0.76
sweetener,weekend,0.76,0.778,0.76
liver pate,little friend,0.76,1.3,0.76
lite bologna,little friend,0.76,1.083,0.76
frostings,friend,0.76,0.667,0.76
liver chicken,little friend,0.76,1.0,0.76
raw watercress,cream afterwards,0.76,1.143,0.76
cracker meal,cream afterwards,0.76,1.333,0.76
cured,cream,0.76,1.0,0.76
sliced ham,ice cream,0.76,0.9,0.76
cereals,ice cream,0.76,1.286,0.76
minced ham,ice cream,0.76,0.9,0.76
cured,cream,0.76,1.0,0.76
sliced ham,ice cream,0.76,0.9,0.76
cereals,ice cream,0.76,1.286,0.76
minced ham,ice cream,0.76,0.9,0.76
silk chai,girls' hair,0.76,1.222,0.76
giblets chicken,girls' hair,0.76,0.733,0.76
stalks,style,0.76,0.833,0.76
tempeh,tenth,0.76,0.833,0.76
cooked barley,school day,0.76,0.769,0.76
scotch,school,0.76,1.0,0.76
chocolate,school day,0.76,1.111,0.76
sweetener,weekend,0.76,0.778,0.76
next step) toddler formula,next weekend huh,0.76,0.615,0.76
dates,dress,0.76,1.0,0.76
hormel,honey,0.76,0.833,0.76
taffy,today,0.76,1.0,0.76
taffy,today,0.76,1.0,0.76
seeds,sodas,0.76,1.0,0.76
salsa,sodas,0.76,1.0,0.76
pineapple,ginger+ale,0.76,1.111,0.76
guinea hen,ginger+ale,0.76,1.0,0.76
sliced salami,slim fast,0.76,0.692,0.76
salmon fish,slim fast,0.76,0.818,0.76
split peas,slim fast,0.76,0.9,0.76
surimi fish,slim fast,0.76,0.818,0.76
lupins,lunch,0.76,0.833,0.76
salted fish,salad> [<],0.76,0.909,0.76
salsa sauce,salad> [<],0.76,0.909,0.76
snail,salad,0.76,1.0,0.76
roast beef,last week,0.76,0.9,0.76
saltines,salad,0.76,0.625,0.76
dinner rolls,diet sodas,0.76,0.833,0.76
seeds,sodas,0.76,1.0,0.76
drained salsify,diet sodas,0.76,0.667,0.76
drained cowpeas,diet sodas,0.76,0.667,0.76
salsa,sodas,0.76,1.0,0.76
dried seeds,diet sodas,0.76,0.909,0.76
lupins,lunch,0.76,0.833,0.76
lupins,lunch,0.76,0.833,0.76
chopped ham,spice ham,0.76,0.818,0.76
taffy,today,0.76,1.0,0.76
sponge,spice,0.76,0.833,0.76
spinach pasta,spice ham sandwich,0.76,1.385,0.76
cooked ham,spice ham,0.76,0.9,0.76
sardine fish,sandwich,0.76,0.667,0.76
silk mocha,spice ham,0.76,0.9,0.76
raw spinach,ham sandwich,0.76,1.091,0.76
haddock fish,ham sandwich,0.76,1.0,0.76
ice creams,spice ham,0.76,0.9,0.76
spirulina seaweed,spice ham sandwich,0.76,1.059,0.76
spicy hot v8 campbell's,spice ham sandwich,0.76,0.783,0.76
split peas,spice ham,0.76,0.9,0.76
sauce,spice,0.76,1.0,0.76
canned ham,spice ham,0.76,0.9,0.76
spinach babyfood,spice ham sandwich,0.76,1.125,0.76
lupins,lunch,0.76,0.833,0.76
sprouted peas,sprite for,0.76,0.769,0.76
rye flour,sprite for,0.76,1.111,0.76
ringed,right,0.76,0.833,0.76
lupins,lunch,0.76,0.833,0.76
cooked vegetables,cook tomorrow,0.76,0.765,0.76
cooked pizza,cook tomorrow,0.76,1.083,0.76
cooked beans,cook tomorrow,0.76,1.083,0.76
cooked mungo beans,cook tomorrow,0.76,0.722,0.76
cooked lima beans,cook tomorrow,0.76,0.765,0.76
cooked crustaceans,cook tomorrow,0.76,0.722,0.76
cooked winged beans,cook tomorrow,0.76,0.684,0.76
cooked pigeonpeas,cook tomorrow,0.76,0.765,0.76
cooked leeks,cook tomorrow,0.76,1.083,0.76
cooked quail,cook tomorrow,0.76,1.083,0.76
cooked mung beans,cook tomorrow,0.76,0.765,0.76
cooked winged bean,cook tomorrow,0.76,0.722,0.76
cooked broadbeans,cook tomorrow,0.76,0.765,0.76
pollock fish,pork chops,0.76,0.833,0.76
pollock fish,pork chops,0.76,0.833,0.76
pork frankfurter,pork chops,0.76,0.625,0.76
pork frankfurter,pork chops,0.76,0.625,0.76
chives,chops,0.76,0.833,0.76
chives,chops,0.76,0.833,0.76
cheese,chops,0.76,0.833,0.76
cheese,chops,0.76,0.833,0.76
chiton,chops,0.76,0.833,0.76
chiton,chops,0.76,0.833,0.76
pork luxury loaf,pork chops,0.76,0.625,0.76
pork luxury loaf,pork chops,0.76,0.625,0.76
frozen peas,few years,0.76,0.818,0.76
hoisin,house,0.76,0.833,0.76
jew's ear,few years,0.76,1.0,0.76
hormel,house,0.76,0.833,0.76
meat bear,*mot: year,0.76,1.111,0.76
capons,cause,0.76,0.833,0.76
blood sausage,good cause,0.76,0.769,0.76
casaba,cause,0.76,0.833,0.76
cured,cause,0.76,1.0,0.76
crude,cause,0.76,1.0,0.76
sweeteners,weekends>,0.76,0.9,0.76
turkey thigh,crate thing,0.76,0.917,0.76
bacon mcdonald's,backbone'd,0.76,0.625,0.76
colby,couple,0.76,1.2,0.76
bacon fast foods,backbone'd,0.76,0.625,0.76
black beans,backbone'd,0.76,0.909,0.76
black bear,backbone'd,0.76,1.0,0.76
jackson's,backbone'd,0.76,1.111,0.76
shortribs beef,horrible>,0.76,0.643,0.76
onion gravy,gonna try,0.76,0.818,0.76
octopus mollusks,october if,0.76,0.625,0.76
chicory roots,chicken> [<],0.76,0.923,0.76
garland,<grandma,0.76,1.143,0.76
tomatoseed,potatoes,0.76,0.8,0.76
tomatoseed,potatoes,0.76,0.8,0.76
tomatoseed,potatoes,0.76,0.8,0.76
thin sauce,thinkin(g),0.76,1.0,0.76
wakame,water,0.76,0.833,0.76
walrus,water,0.76,0.833,0.76
waffle,water,0.76,0.833,0.76
whale,water,0.76,1.0,0.76
tomatoseed,potatoes,0.76,0.8,0.76
tomatoseed,potatoes,0.76,0.8,0.76
wakame,water,0.76,0.833,0.76
walrus,water,0.76,0.833,0.76
waffle,water,0.76,0.833,0.76
whale,water,0.76,1.0,0.76
wakame,water,0.76,0.833,0.76
walrus,water,0.76,0.833,0.76
waffle,water,0.76,0.833,0.76
whale,water,0.76,1.0,0.76
taffy,today,0.76,1.0,0.76
tomatoseed,potatoes,0.76,0.8,0.76
mashed potatoes,*chi: (po)tatoes,0.76,1.067,0.76
potato chips,(po)tatoes,0.76,0.833,0.76
potato bread,(po)tatoes,0.76,0.833,0.76
potato puffs,(po)tatoes,0.76,0.833,0.76
potato salad,(po)tatoes,0.76,0.833,0.76
canned potatoes,*chi: (po)tatoes,0.76,1.067,0.76
stewing chicken,*chi: chicken,0.76,0.867,0.76
thighs chicken,*chi: chicken,0.76,0.929,0.76
gizzard chicken,*chi: chicken,0.76,0.867,0.76
giblets chicken,*chi: chicken,0.76,0.867,0.76
grenadine,gonna feed,0.76,1.111,0.76
goose fat,gonna feed,0.76,1.111,0.76
ground veal,gonna feed,0.76,0.909,0.76
gouda cheese,gonna feed,0.76,0.833,0.76
french,front,0.76,0.833,0.76
tap beverages,tape recorder,0.76,1.0,0.76
tap beverages,tape recorder,0.76,1.0,0.76
tomato products,tomorrow night,0.76,0.933,0.76
loin pork,don't work,0.76,1.111,0.76
whelk,we'll,0.76,1.0,0.76
sturgeon,stuff,0.76,0.625,0.76
human milk,skim milk,0.76,0.9,0.76
skipjack fish,skim milk,0.76,0.692,0.76
silk chai,milk shake,0.76,1.111,0.76
shortcake cake,shake xxx,0.76,0.643,0.76
shallots,shake,0.76,0.625,0.76
snack,shake,0.76,1.0,0.76
milk beverage beverages,milk shake xxx,0.76,0.609,0.76
schar,shake,0.76,1.0,0.76
kidneys pork,kind of],0.76,0.667,0.76
sauce,shake,0.76,1.0,0.76
mango nectar,many days,0.76,0.75,0.76
mayonnaise,many days,0.76,0.9,0.76
hormel,honey,0.76,0.833,0.76
brown gravy,bran cereal,0.76,1.0,0.76
